Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
41021	2.0000	1.4184	1.4514
41022	2.0000	1.4184	1.4514
41023	0.0000	0.0000	0.0000
41024	2.0000	1.4184	1.4514
41025	0.0000	0.0000	0.0000
41026	2.0000	1.4184	1.4514
41027	2.0000	1.4184	1.4514
41028	0.0000	0.0000	0.0000
41029	2.0000	1.4184	1.4514
41030	0.0000	0.0000	0.0000
41031	0.0000	0.0000	0.0000
41032	2.0000	1.4184	1.4514
41033	2.0000	1.4184	1.4514
41034	0.0000	0.0000	0.0000
41035	2.0000	1.4184	1.4514
41036	0.0000	0.0000	0.0000
41037	2.0000	1.4184	1.4514
41038	2.0000	1.4184	1.4514
41039	0.0000	0.0000	0.0000
41040	2.0000	1.4184	1.4514
41041	2.0000	1.4184	1.4514
41042	2.0000	1.4184	1.4514
41043	2.0000	1.4184	1.4514
41044	2.0000	1.4184	1.4514
41045	2.0000	1.4184	1.4514
41046	0.0000	0.0000	0.0000
41047	0.0000	0.0000	0.0000
41048	2.0000	1.4184	1.4514
41049	0.0000	0.0000	0.0000
41050	2.0000	1.4184	1.4514
41051	0.0000	0.0000	0.0000
41052	2.0000	1.4184	1.4514
41053	2.0000	1.4184	1.4514
41054	2.0000	1.4184	1.4514
41055	2.0000	1.4184	1.4514
41056	2.0000	1.4184	1.4514
41057	2.0000	1.4184	1.4514
41058	2.0000	1.4184	1.4514
41059	2.0000	1.4184	1.4514
41060	2.0000	1.4184	1.4514
41061	0.0000	0.0000	0.0000
41062	2.0000	1.4184	1.4514
41063	2.0000	1.4184	1.4514
41064	2.0000	1.4184	1.4514
41065	2.0000	1.4184	1.4514
41066	2.0000	1.4184	1.4514
41067	2.0000	1.4184	1.4514
41068	0.0000	0.0000	0.0000
41069	2.0000	1.4184	1.4514
41070	2.0000	1.4184	1.4514
41071	0.0000	0.0000	0.0000
41072	2.0000	1.4184	1.4514
41073	0.0000	0.0000	0.0000
41074	2.0000	1.4184	1.4514
41075	2.0000	1.4184	1.4514
41076	0.0000	0.0000	0.0000
41077	2.0000	1.4184	1.4514
41078	2.0000	1.4184	1.4514
41079	2.0000	1.4184	1.4514
41080	2.0000	1.4184	1.4514
41081	2.0000	1.4184	1.4514
41082	2.0000	1.4184	1.4514
41083	2.0000	1.4184	1.4514
41084	2.0000	1.4184	1.4514
41085	2.0000	1.4184	1.4514
41086	0.0000	0.0000	0.0000
41087	0.0000	0.0000	0.0000
41088	2.0000	1.4184	1.4514
41089	0.0000	0.0000	0.0000
41090	2.0000	1.4184	1.4514
41091	2.0000	1.4184	1.4514
41092	2.0000	1.4184	1.4514
41093	2.0000	1.4184	1.4514
41094	2.0000	1.4184	1.4514
41095	2.0000	1.4184	1.4514
41096	2.0000	1.4184	1.4514
41097	0.0000	0.0000	0.0000
41098	0.0000	0.0000	0.0000
41099	0.0000	0.0000	0.0000
41100	2.0000	1.4184	1.4514
41101	2.0000	1.4184	1.4514
41102	2.0000	1.4184	1.4514
41103	2.0000	1.4184	1.4514
41104	2.0000	1.4184	1.4514
41105	2.0000	1.4184	1.4514
41106	0.0000	0.0000	0.0000
41107	2.0000	1.4184	1.4514
41108	2.0000	1.4184	1.4514
41109	0.0000	0.0000	0.0000
41110	2.0000	1.4184	1.4514
41111	0.0000	0.0000	0.0000
41112	0.0000	0.0000	0.0000
41113	2.0000	1.4184	1.4514
41114	2.0000	1.4184	1.4514
41115	2.0000	1.4184	1.4514
41116	2.0000	1.4184	1.4514
41117	0.0000	0.0000	0.0000
41118	2.0000	1.4184	1.4514
41119	2.0000	1.4184	1.4514
41120	2.0000	1.4184	1.4514
41121	0.0000	0.0000	0.0000
41122	2.0000	1.4184	1.4514
41123	0.0000	0.0000	0.0000
41124	2.0000	1.4184	1.4514
41125	2.0000	1.4184	1.4514
41126	2.0000	1.4184	1.4514
41127	0.0000	0.0000	0.0000
41128	2.0000	1.4184	1.4514
41129	2.0000	1.4184	1.4514
41130	0.0000	0.0000	0.0000
41131	2.0000	1.4184	1.4514
41132	2.0000	1.4184	1.4514
41133	0.0000	0.0000	0.0000
41134	0.0000	0.0000	0.0000
41135	2.0000	1.4184	1.4514
41136	2.0000	1.4184	1.4514
41137	0.0000	0.0000	0.0000
41138	0.0000	0.0000	0.0000
41139	0.0000	0.0000	0.0000
41140	0.0000	0.0000	0.0000
41141	2.0000	1.4184	1.4514
41142	0.0000	0.0000	0.0000
41143	2.0000	1.4184	1.4514
41144	2.0000	1.4184	1.4514
41145	2.0000	1.4184	1.4514
41146	0.0000	0.0000	0.0000
41147	2.0000	1.4184	1.4514
41148	2.0000	1.4184	1.4514
41149	2.0000	1.4184	1.4514
41150	2.0000	1.4184	1.4514
41151	0.0000	0.0000	0.0000
41152	0.0000	0.0000	0.0000
41153	0.0000	0.0000	0.0000
41154	0.0000	0.0000	0.0000
41155	0.0000	0.0000	0.0000
41156	2.0000	1.4184	1.4514
41157	0.0000	0.0000	0.0000
41158	2.0000	1.4184	1.4514
41159	2.0000	1.4184	1.4514
41160	2.0000	1.4184	1.4514
41161	2.0000	1.4184	1.4514
41162	2.0000	1.4184	1.4514
41163	2.0000	1.4184	1.4514
41164	2.0000	1.4184	1.4514
41165	2.0000	1.4184	1.4514
41166	0.0000	0.0000	0.0000
41167	2.0000	1.4184	1.4514
41168	0.0000	0.0000	0.0000
41169	0.0000	0.0000	0.0000
41170	0.0000	0.0000	0.0000
41171	0.0000	0.0000	0.0000
41172	2.0000	1.4184	1.4514
41173	2.0000	1.4184	1.4514
41174	0.0000	0.0000	0.0000
41175	2.0000	1.4184	1.4514
41176	0.0000	0.0000	0.0000
41177	2.0000	1.4184	1.4514
41178	2.0000	1.4184	1.4514
41179	2.0000	1.4184	1.4514
41180	2.0000	1.4184	1.4514
41181	2.0000	1.4184	1.4514
41182	2.0000	1.4184	1.4514
41183	2.0000	1.4184	1.4514
41184	2.0000	1.4184	1.4514
41185	0.0000	0.0000	0.0000
41186	2.0000	1.4184	1.4514
41187	2.0000	1.4184	1.4514
41188	2.0000	1.4184	1.4514
41189	0.0000	0.0000	0.0000
41190	0.0000	0.0000	0.0000
41191	2.0000	1.4184	1.4514
41192	2.0000	1.4184	1.4514
41193	2.0000	1.4184	1.4514
41194	0.0000	0.0000	0.0000
41195	2.0000	1.4184	1.4514
41196	2.0000	1.4184	1.4514
41197	2.0000	1.4184	1.4514
41198	2.0000	1.4184	1.4514
41199	0.0000	0.0000	0.0000
41200	2.0000	1.4184	1.4514
41201	0.0000	0.0000	0.0000
41202	2.0000	1.4184	1.4514
41203	0.0000	0.0000	0.0000
41204	2.0000	1.4184	1.4514
41205	0.0000	0.0000	0.0000
41206	0.0000	0.0000	0.0000
41207	0.0000	0.0000	0.0000
41208	0.0000	0.0000	0.0000
41209	2.0000	1.4184	1.4514
41210	2.0000	1.4184	1.4514
41211	2.0000	1.4184	1.4514
41212	2.0000	1.4184	1.4514
41213	2.0000	1.4184	1.4514
41214	2.0000	1.4184	1.4514
41215	2.0000	1.4184	1.4514
41216	2.0000	1.4184	1.4514
41217	2.0000	1.4184	1.4514
41218	2.0000	1.4184	1.4514
41219	2.0000	1.4184	1.4514
41220	2.0000	1.4184	1.4514
41221	2.0000	1.4184	1.4514
41222	2.0000	1.4184	1.4514
41223	2.0000	1.4184	1.4514
41224	2.0000	1.4184	1.4514
41225	0.0000	0.0000	0.0000
41226	2.0000	1.4184	1.4514
41227	2.0000	1.4184	1.4514
41228	2.0000	1.4184	1.4514
41229	0.0000	0.0000	0.0000
41230	2.0000	1.4184	1.4514
41231	0.0000	0.0000	0.0000
41232	0.0000	0.0000	0.0000
41233	2.0000	1.4184	1.4514
41234	0.0000	0.0000	0.0000
41235	2.0000	1.4184	1.4514
41236	0.0000	0.0000	0.0000
41237	2.0000	1.4184	1.4514
41238	2.0000	1.4184	1.4514
41239	2.0000	1.4184	1.4514
41240	0.0000	0.0000	0.0000
41241	0.0000	0.0000	0.0000
41242	2.0000	1.4184	1.4514
41243	0.0000	0.0000	0.0000
41244	2.0000	1.4184	1.4514
41245	2.0000	1.4184	1.4514
41246	2.0000	1.4184	1.4514
41247	2.0000	1.4184	1.4514
41248	2.0000	1.4184	1.4514
41249	2.0000	1.4184	1.4514
41250	0.0000	0.0000	0.0000
41251	2.0000	1.4184	1.4514
41252	2.0000	1.4184	1.4514
41253	2.0000	1.4184	1.4514
41254	2.0000	1.4184	1.4514
41255	2.0000	1.4184	1.4514
41256	2.0000	1.4184	1.4514
41257	0.0000	0.0000	0.0000
41258	0.0000	0.0000	0.0000
41259	2.0000	1.4184	1.4514
41260	2.0000	1.4184	1.4514
41261	2.0000	1.4184	1.4514
41262	2.0000	1.4184	1.4514
41263	2.0000	1.4184	1.4514
41264	2.0000	1.4184	1.4514
41265	2.0000	1.4184	1.4514
41266	2.0000	1.4184	1.4514
41267	2.0000	1.4184	1.4514
41268	2.0000	1.4184	1.4514
41269	0.0000	0.0000	0.0000
41270	2.0000	1.4184	1.4514
41271	0.0000	0.0000	0.0000
41272	2.0000	1.4184	1.4514
41273	2.0000	1.4184	1.4514
41274	2.0000	1.4184	1.4514
41275	2.0000	1.4184	1.4514
41276	0.0000	0.0000	0.0000
41277	2.0000	1.4184	1.4514
41278	2.0000	1.4184	1.4514
41279	2.0000	1.4184	1.4514
41280	2.0000	1.4184	1.4514
41281	2.0000	1.4184	1.4514
41282	2.0000	1.4184	1.4514
41283	2.0000	1.4184	1.4514
41284	2.0000	1.4184	1.4514
41285	0.0000	0.0000	0.0000
41286	2.0000	1.4184	1.4514
41287	0.0000	0.0000	0.0000
41288	0.0000	0.0000	0.0000
41289	2.0000	1.4184	1.4514
41290	2.0000	1.4184	1.4514
41291	0.0000	0.0000	0.0000
41292	0.0000	0.0000	0.0000
41293	2.0000	1.4184	1.4514
41294	2.0000	1.4184	1.4514
41295	0.0000	0.0000	0.0000
41296	2.0000	1.4184	1.4514
41297	2.0000	1.4184	1.4514
41298	0.0000	0.0000	0.0000
41299	2.0000	1.4184	1.4514
41300	0.0000	0.0000	0.0000
41301	0.0000	0.0000	0.0000
41302	2.0000	1.4184	1.4514
41303	2.0000	1.4184	1.4514
41304	0.0000	0.0000	0.0000
41305	2.0000	1.4184	1.4514
41306	0.0000	0.0000	0.0000
41307	0.0000	0.0000	0.0000
41308	2.0000	1.4184	1.4514
41309	2.0000	1.4184	1.4514
41310	2.0000	1.4184	1.4514
41311	2.0000	1.4184	1.4514
41312	2.0000	1.4184	1.4514
41313	0.0000	0.0000	0.0000
41314	2.0000	1.4184	1.4514
41315	2.0000	1.4184	1.4514
41316	2.0000	1.4184	1.4514
41317	2.0000	1.4184	1.4514
41318	0.0000	0.0000	0.0000
41319	0.0000	0.0000	0.0000
41320	0.0000	0.0000	0.0000
41321	2.0000	1.4184	1.4514
41322	2.0000	1.4184	1.4514
41323	0.0000	0.0000	0.0000
41324	0.0000	0.0000	0.0000
41325	2.0000	1.4184	1.4514
41326	0.0000	0.0000	0.0000
41327	2.0000	1.4184	1.4514
41328	2.0000	1.4184	1.4514
41329	0.0000	0.0000	0.0000
41330	0.0000	0.0000	0.0000
41331	2.0000	1.4184	1.4514
41332	2.0000	1.4184	1.4514
41333	2.0000	1.4184	1.4514
41334	2.0000	1.4184	1.4514
41335	0.0000	0.0000	0.0000
41336	0.0000	0.0000	0.0000
41337	0.0000	0.0000	0.0000
41338	0.0000	0.0000	0.0000
41339	0.0000	0.0000	0.0000
41340	2.0000	1.4184	1.4514
41341	0.0000	0.0000	0.0000
41342	2.0000	1.4184	1.4514
41343	2.0000	1.4184	1.4514
41344	0.0000	0.0000	0.0000
41345	2.0000	1.4184	1.4514
41346	2.0000	1.4184	1.4514
41347	2.0000	1.4184	1.4514
41348	0.0000	0.0000	0.0000
41349	2.0000	1.4184	1.4514
41350	2.0000	1.4184	1.4514
41351	0.0000	0.0000	0.0000
41352	2.0000	1.4184	1.4514
41353	2.0000	1.4184	1.4514
41354	2.0000	1.4184	1.4514
41355	0.0000	0.0000	0.0000
41356	2.0000	1.4184	1.4514
41357	0.0000	0.0000	0.0000
41358	2.0000	1.4184	1.4514
41359	0.0000	0.0000	0.0000
41360	2.0000	1.4184	1.4514
41361	2.0000	1.4184	1.4514
41362	2.0000	1.4184	1.4514
41363	0.0000	0.0000	0.0000
41364	0.0000	0.0000	0.0000
41365	2.0000	1.4184	1.4514
41366	2.0000	1.4184	1.4514
41367	2.0000	1.4184	1.4514
41368	2.0000	1.4184	1.4514
41369	2.0000	1.4184	1.4514
41370	0.0000	0.0000	0.0000
41371	2.0000	1.4184	1.4514
41372	2.0000	1.4184	1.4514
41373	0.0000	0.0000	0.0000
41374	2.0000	1.4184	1.4514
41375	2.0000	1.4184	1.4514
41376	0.0000	0.0000	0.0000
41377	2.0000	1.4184	1.4514
41378	2.0000	1.4184	1.4514
41379	0.0000	0.0000	0.0000
41380	2.0000	1.4184	1.4514
41381	2.0000	1.4184	1.4514
41382	2.0000	1.4184	1.4514
41383	2.0000	1.4184	1.4514
41384	0.0000	0.0000	0.0000
41385	2.0000	1.4184	1.4514
41386	0.0000	0.0000	0.0000
41387	2.0000	1.4184	1.4514
41388	0.0000	0.0000	0.0000
41389	2.0000	1.4184	1.4514
41390	2.0000	1.4184	1.4514
41391	2.0000	1.4184	1.4514
41392	2.0000	1.4184	1.4514
41393	0.0000	0.0000	0.0000
41394	2.0000	1.4184	1.4514
41395	0.0000	0.0000	0.0000
41396	2.0000	1.4184	1.4514
41397	2.0000	1.4184	1.4514
41398	2.0000	1.4184	1.4514
41399	0.0000	0.0000	0.0000
41400	0.0000	0.0000	0.0000
41401	2.0000	1.4184	1.4514
41402	2.0000	1.4184	1.4514
41403	0.0000	0.0000	0.0000
41404	2.0000	1.4184	1.4514
41405	0.0000	0.0000	0.0000
41406	0.0000	0.0000	0.0000
41407	0.0000	0.0000	0.0000
41408	0.0000	0.0000	0.0000
41409	2.0000	1.4184	1.4514
41410	2.0000	1.4184	1.4514
41411	0.0000	0.0000	0.0000
41412	2.0000	1.4184	1.4514
41413	2.0000	1.4184	1.4514
41414	2.0000	1.4184	1.4514
41415	0.0000	0.0000	0.0000
41416	2.0000	1.4184	1.4514
41417	0.0000	0.0000	0.0000
41418	2.0000	1.4184	1.4514
41419	0.0000	0.0000	0.0000
41420	0.0000	0.0000	0.0000
41421	2.0000	1.4184	1.4514
41422	2.0000	1.4184	1.4514
41423	2.0000	1.4184	1.4514
41424	2.0000	1.4184	1.4514
41425	2.0000	1.4184	1.4514
41426	2.0000	1.4184	1.4514
41427	2.0000	1.4184	1.4514
41428	2.0000	1.4184	1.4514
41429	0.0000	0.0000	0.0000
41430	2.0000	1.4184	1.4514
41431	2.0000	1.4184	1.4514
41432	2.0000	1.4184	1.4514
41433	2.0000	1.4184	1.4514
41434	2.0000	1.4184	1.4514
41435	0.0000	0.0000	0.0000
41436	0.0000	0.0000	0.0000
41437	2.0000	1.4184	1.4514
41438	0.0000	0.0000	0.0000
41439	0.0000	0.0000	0.0000
41440	2.0000	1.4184	1.4514
41441	0.0000	0.0000	0.0000
41442	2.0000	1.4184	1.4514
41443	2.0000	1.4184	1.4514
41444	2.0000	1.4184	1.4514
41445	2.0000	1.4184	1.4514
41446	2.0000	1.4184	1.4514
41447	2.0000	1.4184	1.4514
41448	2.0000	1.4184	1.4514
41449	2.0000	1.4184	1.4514
41450	0.0000	0.0000	0.0000
41451	2.0000	1.4184	1.4514
41452	2.0000	1.4184	1.4514
41453	2.0000	1.4184	1.4514
41454	2.0000	1.4184	1.4514
41455	2.0000	1.4184	1.4514
41456	0.0000	0.0000	0.0000
41457	2.0000	1.4184	1.4514
41458	2.0000	1.4184	1.4514
41459	2.0000	1.4184	1.4514
41460	2.0000	1.4184	1.4514
41461	2.0000	1.4184	1.4514
41462	0.0000	0.0000	0.0000
41463	2.0000	1.4184	1.4514
41464	0.0000	0.0000	0.0000
41465	0.0000	0.0000	0.0000
41466	2.0000	1.4184	1.4514
41467	2.0000	1.4184	1.4514
41468	0.0000	0.0000	0.0000
41469	2.0000	1.4184	1.4514
41470	0.0000	0.0000	0.0000
41471	0.0000	0.0000	0.0000
41472	0.0000	0.0000	0.0000
41473	0.0000	0.0000	0.0000
41474	2.0000	1.4184	1.4514
41475	2.0000	1.4184	1.4514
41476	2.0000	1.4184	1.4514
41477	2.0000	1.4184	1.4514
41478	0.0000	0.0000	0.0000
41479	0.0000	0.0000	0.0000
41480	0.0000	0.0000	0.0000
41481	0.0000	0.0000	0.0000
41482	2.0000	1.4184	1.4514
41483	0.0000	0.0000	0.0000
41484	0.0000	0.0000	0.0000
41485	0.0000	0.0000	0.0000
41486	2.0000	1.4184	1.4514
41487	0.0000	0.0000	0.0000
41488	2.0000	1.4184	1.4514
41489	2.0000	1.4184	1.4514
41490	2.0000	1.4184	1.4514
41491	0.0000	0.0000	0.0000
41492	0.0000	0.0000	0.0000
41493	2.0000	1.4184	1.4514
41494	0.0000	0.0000	0.0000
41495	2.0000	1.4184	1.4514
41496	2.0000	1.4184	1.4514
41497	0.0000	0.0000	0.0000
41498	2.0000	1.4184	1.4514
41499	0.0000	0.0000	0.0000
41500	2.0000	1.4184	1.4514
41501	2.0000	1.4184	1.4514
41502	2.0000	1.4184	1.4514
41503	2.0000	1.4184	1.4514
41504	2.0000	1.4184	1.4514
41505	2.0000	1.4184	1.4514
41506	2.0000	1.4184	1.4514
41507	2.0000	1.4184	1.4514
41508	0.0000	0.0000	0.0000
41509	2.0000	1.4184	1.4514
41510	0.0000	0.0000	0.0000
41511	0.0000	0.0000	0.0000
41512	0.0000	0.0000	0.0000
41513	2.0000	1.4184	1.4514
41514	2.0000	1.4184	1.4514
41515	2.0000	1.4184	1.4514
41516	2.0000	1.4184	1.4514
41517	2.0000	1.4184	1.4514
41518	2.0000	1.4184	1.4514
41519	0.0000	0.0000	0.0000
41520	2.0000	1.4184	1.4514
41521	2.0000	1.4184	1.4514
41522	0.0000	0.0000	0.0000
41523	2.0000	1.4184	1.4514
41524	2.0000	1.4184	1.4514
41525	2.0000	1.4184	1.4514
41526	0.0000	0.0000	0.0000
41527	0.0000	0.0000	0.0000
41528	2.0000	1.4184	1.4514
41529	0.0000	0.0000	0.0000
41530	2.0000	1.4184	1.4514
41531	0.0000	0.0000	0.0000
41532	0.0000	0.0000	0.0000
41533	2.0000	1.4184	1.4514
41534	2.0000	1.4184	1.4514
41535	2.0000	1.4184	1.4514
41536	0.0000	0.0000	0.0000
41537	2.0000	1.4184	1.4514
41538	0.0000	0.0000	0.0000
41539	0.0000	0.0000	0.0000
41540	0.0000	0.0000	0.0000
41541	2.0000	1.4184	1.4514
41542	2.0000	1.4184	1.4514
41543	2.0000	1.4184	1.4514
41544	2.0000	1.4184	1.4514
41545	2.0000	1.4184	1.4514
41546	2.0000	1.4184	1.4514
41547	2.0000	1.4184	1.4514
41548	2.0000	1.4184	1.4514
41549	0.0000	0.0000	0.0000
41550	0.0000	0.0000	0.0000
41551	0.0000	0.0000	0.0000
41552	0.0000	0.0000	0.0000
41553	2.0000	1.4184	1.4514
41554	2.0000	1.4184	1.4514
41555	2.0000	1.4184	1.4514
41556	2.0000	1.4184	1.4514
41557	2.0000	1.4184	1.4514
41558	2.0000	1.4184	1.4514
41559	0.0000	0.0000	0.0000
41560	0.0000	0.0000	0.0000
41561	0.0000	0.0000	0.0000
41562	2.0000	1.4184	1.4514
41563	2.0000	1.4184	1.4514
41564	2.0000	1.4184	1.4514
41565	2.0000	1.4184	1.4514
41566	2.0000	1.4184	1.4514
41567	2.0000	1.4184	1.4514
41568	0.0000	0.0000	0.0000
41569	2.0000	1.4184	1.4514
41570	0.0000	0.0000	0.0000
41571	2.0000	1.4184	1.4514
41572	0.0000	0.0000	0.0000
41573	2.0000	1.4184	1.4514
41574	0.0000	0.0000	0.0000
41575	0.0000	0.0000	0.0000
41576	2.0000	1.4184	1.4514
41577	0.0000	0.0000	0.0000
41578	0.0000	0.0000	0.0000
41579	2.0000	1.4184	1.4514
41580	2.0000	1.4184	1.4514
41581	2.0000	1.4184	1.4514
41582	2.0000	1.4184	1.4514
41583	2.0000	1.4184	1.4514
41584	0.0000	0.0000	0.0000
41585	2.0000	1.4184	1.4514
41586	2.0000	1.4184	1.4514
41587	2.0000	1.4184	1.4514
41588	0.0000	0.0000	0.0000
41589	2.0000	1.4184	1.4514
41590	2.0000	1.4184	1.4514
41591	2.0000	1.4184	1.4514
41592	0.0000	0.0000	0.0000
41593	2.0000	1.4184	1.4514
41594	0.0000	0.0000	0.0000
41595	2.0000	1.4184	1.4514
41596	2.0000	1.4184	1.4514
41597	0.0000	0.0000	0.0000
41598	2.0000	1.4184	1.4514
41599	2.0000	1.4184	1.4514
41600	2.0000	1.4184	1.4514
41601	2.0000	1.4184	1.4514
41602	0.0000	0.0000	0.0000
41603	2.0000	1.4184	1.4514
41604	2.0000	1.4184	1.4514
41605	0.0000	0.0000	0.0000
41606	0.0000	0.0000	0.0000
41607	2.0000	1.4184	1.4514
41608	0.0000	0.0000	0.0000
41609	2.0000	1.4184	1.4514
41610	2.0000	1.4184	1.4514
41611	0.0000	0.0000	0.0000
41612	2.0000	1.4184	1.4514
41613	0.0000	0.0000	0.0000
41614	0.0000	0.0000	0.0000
41615	2.0000	1.4184	1.4514
41616	2.0000	1.4184	1.4514
41617	2.0000	1.4184	1.4514
41618	2.0000	1.4184	1.4514
41619	2.0000	1.4184	1.4514
41620	2.0000	1.4184	1.4514
41621	0.0000	0.0000	0.0000
41622	2.0000	1.4184	1.4514
41623	2.0000	1.4184	1.4514
41624	2.0000	1.4184	1.4514
41625	0.0000	0.0000	0.0000
41626	2.0000	1.4184	1.4514
41627	2.0000	1.4184	1.4514
41628	2.0000	1.4184	1.4514
41629	2.0000	1.4184	1.4514
41630	2.0000	1.4184	1.4514
41631	2.0000	1.4184	1.4514
41632	2.0000	1.4184	1.4514
41633	2.0000	1.4184	1.4514
41634	0.0000	0.0000	0.0000
41635	2.0000	1.4184	1.4514
41636	0.0000	0.0000	0.0000
41637	2.0000	1.4184	1.4514
41638	2.0000	1.4184	1.4514
41639	2.0000	1.4184	1.4514
41640	0.0000	0.0000	0.0000
41641	0.0000	0.0000	0.0000
41642	2.0000	1.4184	1.4514
41643	2.0000	1.4184	1.4514
41644	0.0000	0.0000	0.0000
41645	0.0000	0.0000	0.0000
41646	2.0000	1.4184	1.4514
41647	0.0000	0.0000	0.0000
41648	0.0000	0.0000	0.0000
41649	2.0000	1.4184	1.4514
41650	2.0000	1.4184	1.4514
41651	2.0000	1.4184	1.4514
41652	2.0000	1.4184	1.4514
41653	2.0000	1.4184	1.4514
41654	2.0000	1.4184	1.4514
41655	0.0000	0.0000	0.0000
41656	0.0000	0.0000	0.0000
41657	2.0000	1.4184	1.4514
41658	2.0000	1.4184	1.4514
41659	0.0000	0.0000	0.0000
41660	0.0000	0.0000	0.0000
41661	2.0000	1.4184	1.4514
41662	2.0000	1.4184	1.4514
41663	0.0000	0.0000	0.0000
41664	2.0000	1.4184	1.4514
41665	0.0000	0.0000	0.0000
41666	2.0000	1.4184	1.4514
41667	2.0000	1.4184	1.4514
41668	2.0000	1.4184	1.4514
41669	0.0000	0.0000	0.0000
41670	2.0000	1.4184	1.4514
41671	0.0000	0.0000	0.0000
41672	2.0000	1.4184	1.4514
41673	0.0000	0.0000	0.0000
41674	2.0000	1.4184	1.4514
41675	2.0000	1.4184	1.4514
41676	0.0000	0.0000	0.0000
41677	2.0000	1.4184	1.4514
41678	0.0000	0.0000	0.0000
41679	0.0000	0.0000	0.0000
41680	0.0000	0.0000	0.0000
41681	2.0000	1.4184	1.4514
41682	2.0000	1.4184	1.4514
41683	2.0000	1.4184	1.4514
41684	2.0000	1.4184	1.4514
41685	0.0000	0.0000	0.0000
41686	2.0000	1.4184	1.4514
41687	2.0000	1.4184	1.4514
41688	2.0000	1.4184	1.4514
41689	2.0000	1.4184	1.4514
41690	0.0000	0.0000	0.0000
41691	2.0000	1.4184	1.4514
41692	2.0000	1.4184	1.4514
41693	0.0000	0.0000	0.0000
41694	2.0000	1.4184	1.4514
41695	2.0000	1.4184	1.4514
41696	2.0000	1.4184	1.4514
41697	2.0000	1.4184	1.4514
41698	0.0000	0.0000	0.0000
41699	0.0000	0.0000	0.0000
41700	0.0000	0.0000	0.0000
41701	2.0000	1.4184	1.4514
41702	2.0000	1.4184	1.4514
41703	2.0000	1.4184	1.4514
41704	2.0000	1.4184	1.4514
41705	2.0000	1.4184	1.4514
41706	0.0000	0.0000	0.0000
41707	2.0000	1.4184	1.4514
41708	0.0000	0.0000	0.0000
41709	0.0000	0.0000	0.0000
41710	2.0000	1.4184	1.4514
41711	2.0000	1.4184	1.4514
41712	2.0000	1.4184	1.4514
41713	2.0000	1.4184	1.4514
41714	2.0000	1.4184	1.4514
41715	0.0000	0.0000	0.0000
41716	2.0000	1.4184	1.4514
41717	2.0000	1.4184	1.4514
41718	2.0000	1.4184	1.4514
41719	2.0000	1.4184	1.4514
41720	2.0000	1.4184	1.4514
41721	2.0000	1.4184	1.4514
41722	0.0000	0.0000	0.0000
41723	0.0000	0.0000	0.0000
41724	0.0000	0.0000	0.0000
41725	0.0000	0.0000	0.0000
41726	2.0000	1.4184	1.4514
41727	0.0000	0.0000	0.0000
41728	0.0000	0.0000	0.0000
41729	2.0000	1.4184	1.4514
41730	0.0000	0.0000	0.0000
41731	2.0000	1.4184	1.4514
41732	2.0000	1.4184	1.4514
41733	2.0000	1.4184	1.4514
41734	0.0000	0.0000	0.0000
41735	0.0000	0.0000	0.0000
41736	0.0000	0.0000	0.0000
41737	0.0000	0.0000	0.0000
41738	2.0000	1.4184	1.4514
41739	0.0000	0.0000	0.0000
41740	2.0000	1.4184	1.4514
41741	2.0000	1.4184	1.4514
41742	2.0000	1.4184	1.4514
41743	2.0000	1.4184	1.4514
41744	0.0000	0.0000	0.0000
41745	0.0000	0.0000	0.0000
41746	2.0000	1.4184	1.4514
41747	0.0000	0.0000	0.0000
41748	2.0000	1.4184	1.4514
41749	0.0000	0.0000	0.0000
41750	2.0000	1.4184	1.4514
41751	2.0000	1.4184	1.4514
41752	0.0000	0.0000	0.0000
41753	2.0000	1.4184	1.4514
41754	2.0000	1.4184	1.4514
41755	2.0000	1.4184	1.4514
41756	2.0000	1.4184	1.4514
41757	2.0000	1.4184	1.4514
41758	2.0000	1.4184	1.4514
41759	2.0000	1.4184	1.4514
41760	0.0000	0.0000	0.0000
41761	2.0000	1.4184	1.4514
41762	2.0000	1.4184	1.4514
41763	2.0000	1.4184	1.4514
41764	2.0000	1.4184	1.4514
41765	2.0000	1.4184	1.4514
41766	2.0000	1.4184	1.4514
41767	2.0000	1.4184	1.4514
41768	2.0000	1.4184	1.4514
41769	0.0000	0.0000	0.0000
41770	2.0000	1.4184	1.4514
41771	0.0000	0.0000	0.0000
41772	0.0000	0.0000	0.0000
41773	2.0000	1.4184	1.4514
41774	2.0000	1.4184	1.4514
41775	2.0000	1.4184	1.4514
41776	2.0000	1.4184	1.4514
41777	2.0000	1.4184	1.4514
41778	2.0000	1.4184	1.4514
41779	0.0000	0.0000	0.0000
41780	2.0000	1.4184	1.4514
41781	2.0000	1.4184	1.4514
41782	2.0000	1.4184	1.4514
41783	2.0000	1.4184	1.4514
41784	0.0000	0.0000	0.0000
41785	2.0000	1.4184	1.4514
41786	2.0000	1.4184	1.4514
41787	2.0000	1.4184	1.4514
41788	2.0000	1.4184	1.4514
41789	2.0000	1.4184	1.4514
41790	2.0000	1.4184	1.4514
41791	2.0000	1.4184	1.4514
41792	0.0000	0.0000	0.0000
41793	2.0000	1.4184	1.4514
41794	0.0000	0.0000	0.0000
41795	2.0000	1.4184	1.4514
