Tree	R-F	R-F_toYuleAvg	R-F_toUnifAvg
33584	0.0000	0.0000	0.0000
33585	0.0000	0.0000	0.0000
33586	0.0000	0.0000	0.0000
33587	1.0000	1.4184	1.4514
33588	1.0000	1.4184	1.4514
33589	1.0000	1.4184	1.4514
33590	1.0000	1.4184	1.4514
33591	0.0000	0.0000	0.0000
33592	0.0000	0.0000	0.0000
33593	0.0000	0.0000	0.0000
33594	1.0000	1.4184	1.4514
33595	0.0000	0.0000	0.0000
33596	1.0000	1.4184	1.4514
33597	0.0000	0.0000	0.0000
33598	1.0000	1.4184	1.4514
33599	1.0000	1.4184	1.4514
33600	1.0000	1.4184	1.4514
33601	0.0000	0.0000	0.0000
33602	0.0000	0.0000	0.0000
33603	1.0000	1.4184	1.4514
33604	1.0000	1.4184	1.4514
33605	0.0000	0.0000	0.0000
33606	0.0000	0.0000	0.0000
33607	0.0000	0.0000	0.0000
33608	0.0000	0.0000	0.0000
33609	0.0000	0.0000	0.0000
33610	0.0000	0.0000	0.0000
33611	0.0000	0.0000	0.0000
33612	1.0000	1.4184	1.4514
33613	0.0000	0.0000	0.0000
33614	1.0000	1.4184	1.4514
33615	0.0000	0.0000	0.0000
33616	0.0000	0.0000	0.0000
33617	1.0000	1.4184	1.4514
33618	0.0000	0.0000	0.0000
33619	1.0000	1.4184	1.4514
33620	0.0000	0.0000	0.0000
33621	0.0000	0.0000	0.0000
33622	1.0000	1.4184	1.4514
33623	1.0000	1.4184	1.4514
33624	0.0000	0.0000	0.0000
33625	0.0000	0.0000	0.0000
33626	0.0000	0.0000	0.0000
33627	0.0000	0.0000	0.0000
33628	1.0000	1.4184	1.4514
33629	1.0000	1.4184	1.4514
33630	1.0000	1.4184	1.4514
33631	1.0000	1.4184	1.4514
33632	1.0000	1.4184	1.4514
33633	1.0000	1.4184	1.4514
33634	0.0000	0.0000	0.0000
33635	0.0000	0.0000	0.0000
33636	1.0000	1.4184	1.4514
33637	0.0000	0.0000	0.0000
33638	1.0000	1.4184	1.4514
33639	0.0000	0.0000	0.0000
33640	0.0000	0.0000	0.0000
33641	1.0000	1.4184	1.4514
33642	1.0000	1.4184	1.4514
33643	0.0000	0.0000	0.0000
33644	0.0000	0.0000	0.0000
33645	0.0000	0.0000	0.0000
33646	1.0000	1.4184	1.4514
33647	0.0000	0.0000	0.0000
33648	0.0000	0.0000	0.0000
33649	0.0000	0.0000	0.0000
33650	1.0000	1.4184	1.4514
33651	1.0000	1.4184	1.4514
33652	1.0000	1.4184	1.4514
33653	0.0000	0.0000	0.0000
33654	1.0000	1.4184	1.4514
33655	1.0000	1.4184	1.4514
33656	1.0000	1.4184	1.4514
33657	0.0000	0.0000	0.0000
33658	0.0000	0.0000	0.0000
33659	0.0000	0.0000	0.0000
33660	0.0000	0.0000	0.0000
33661	1.0000	1.4184	1.4514
33662	1.0000	1.4184	1.4514
33663	1.0000	1.4184	1.4514
33664	0.0000	0.0000	0.0000
33665	0.0000	0.0000	0.0000
33666	0.0000	0.0000	0.0000
33667	1.0000	1.4184	1.4514
33668	1.0000	1.4184	1.4514
33669	0.0000	0.0000	0.0000
33670	0.0000	0.0000	0.0000
33671	1.0000	1.4184	1.4514
33672	1.0000	1.4184	1.4514
33673	0.0000	0.0000	0.0000
33674	1.0000	1.4184	1.4514
33675	1.0000	1.4184	1.4514
33676	1.0000	1.4184	1.4514
33677	1.0000	1.4184	1.4514
33678	1.0000	1.4184	1.4514
33679	0.0000	0.0000	0.0000
33680	1.0000	1.4184	1.4514
33681	1.0000	1.4184	1.4514
33682	1.0000	1.4184	1.4514
33683	1.0000	1.4184	1.4514
33684	0.0000	0.0000	0.0000
33685	0.0000	0.0000	0.0000
33686	1.0000	1.4184	1.4514
33687	1.0000	1.4184	1.4514
33688	1.0000	1.4184	1.4514
33689	0.0000	0.0000	0.0000
33690	1.0000	1.4184	1.4514
33691	1.0000	1.4184	1.4514
33692	1.0000	1.4184	1.4514
33693	1.0000	1.4184	1.4514
33694	1.0000	1.4184	1.4514
33695	1.0000	1.4184	1.4514
33696	1.0000	1.4184	1.4514
33697	1.0000	1.4184	1.4514
33698	0.0000	0.0000	0.0000
33699	0.0000	0.0000	0.0000
33700	1.0000	1.4184	1.4514
33701	1.0000	1.4184	1.4514
33702	0.0000	0.0000	0.0000
33703	1.0000	1.4184	1.4514
33704	1.0000	1.4184	1.4514
33705	0.0000	0.0000	0.0000
33706	1.0000	1.4184	1.4514
33707	1.0000	1.4184	1.4514
33708	0.0000	0.0000	0.0000
33709	1.0000	1.4184	1.4514
33710	0.0000	0.0000	0.0000
33711	0.0000	0.0000	0.0000
33712	1.0000	1.4184	1.4514
33713	1.0000	1.4184	1.4514
33714	1.0000	1.4184	1.4514
33715	0.0000	0.0000	0.0000
33716	1.0000	1.4184	1.4514
33717	1.0000	1.4184	1.4514
33718	1.0000	1.4184	1.4514
33719	1.0000	1.4184	1.4514
33720	1.0000	1.4184	1.4514
33721	1.0000	1.4184	1.4514
33722	1.0000	1.4184	1.4514
33723	1.0000	1.4184	1.4514
33724	0.0000	0.0000	0.0000
33725	1.0000	1.4184	1.4514
33726	1.0000	1.4184	1.4514
33727	0.0000	0.0000	0.0000
33728	1.0000	1.4184	1.4514
33729	0.0000	0.0000	0.0000
33730	1.0000	1.4184	1.4514
33731	1.0000	1.4184	1.4514
33732	1.0000	1.4184	1.4514
33733	0.0000	0.0000	0.0000
33734	1.0000	1.4184	1.4514
33735	1.0000	1.4184	1.4514
33736	0.0000	0.0000	0.0000
33737	1.0000	1.4184	1.4514
33738	1.0000	1.4184	1.4514
33739	1.0000	1.4184	1.4514
33740	1.0000	1.4184	1.4514
33741	1.0000	1.4184	1.4514
33742	1.0000	1.4184	1.4514
33743	1.0000	1.4184	1.4514
33744	1.0000	1.4184	1.4514
33745	1.0000	1.4184	1.4514
33746	1.0000	1.4184	1.4514
33747	1.0000	1.4184	1.4514
33748	1.0000	1.4184	1.4514
33749	1.0000	1.4184	1.4514
33750	0.0000	0.0000	0.0000
33751	0.0000	0.0000	0.0000
33752	0.0000	0.0000	0.0000
33753	1.0000	1.4184	1.4514
33754	1.0000	1.4184	1.4514
33755	0.0000	0.0000	0.0000
33756	0.0000	0.0000	0.0000
33757	1.0000	1.4184	1.4514
33758	0.0000	0.0000	0.0000
33759	0.0000	0.0000	0.0000
33760	1.0000	1.4184	1.4514
33761	0.0000	0.0000	0.0000
33762	1.0000	1.4184	1.4514
33763	1.0000	1.4184	1.4514
33764	1.0000	1.4184	1.4514
33765	1.0000	1.4184	1.4514
33766	0.0000	0.0000	0.0000
33767	1.0000	1.4184	1.4514
33768	0.0000	0.0000	0.0000
33769	1.0000	1.4184	1.4514
33770	1.0000	1.4184	1.4514
33771	1.0000	1.4184	1.4514
33772	0.0000	0.0000	0.0000
33773	1.0000	1.4184	1.4514
33774	0.0000	0.0000	0.0000
33775	1.0000	1.4184	1.4514
33776	1.0000	1.4184	1.4514
33777	0.0000	0.0000	0.0000
33778	1.0000	1.4184	1.4514
33779	1.0000	1.4184	1.4514
33780	1.0000	1.4184	1.4514
33781	0.0000	0.0000	0.0000
33782	1.0000	1.4184	1.4514
33783	1.0000	1.4184	1.4514
33784	1.0000	1.4184	1.4514
33785	1.0000	1.4184	1.4514
33786	0.0000	0.0000	0.0000
33787	1.0000	1.4184	1.4514
33788	1.0000	1.4184	1.4514
33789	1.0000	1.4184	1.4514
33790	1.0000	1.4184	1.4514
33791	1.0000	1.4184	1.4514
33792	1.0000	1.4184	1.4514
33793	1.0000	1.4184	1.4514
33794	1.0000	1.4184	1.4514
33795	1.0000	1.4184	1.4514
33796	1.0000	1.4184	1.4514
33797	0.0000	0.0000	0.0000
33798	1.0000	1.4184	1.4514
33799	1.0000	1.4184	1.4514
33800	0.0000	0.0000	0.0000
33801	1.0000	1.4184	1.4514
33802	0.0000	0.0000	0.0000
33803	1.0000	1.4184	1.4514
33804	1.0000	1.4184	1.4514
33805	1.0000	1.4184	1.4514
33806	1.0000	1.4184	1.4514
33807	1.0000	1.4184	1.4514
33808	1.0000	1.4184	1.4514
33809	0.0000	0.0000	0.0000
33810	0.0000	0.0000	0.0000
33811	1.0000	1.4184	1.4514
33812	1.0000	1.4184	1.4514
33813	1.0000	1.4184	1.4514
33814	1.0000	1.4184	1.4514
33815	1.0000	1.4184	1.4514
33816	1.0000	1.4184	1.4514
33817	0.0000	0.0000	0.0000
33818	0.0000	0.0000	0.0000
33819	0.0000	0.0000	0.0000
33820	0.0000	0.0000	0.0000
33821	1.0000	1.4184	1.4514
33822	1.0000	1.4184	1.4514
33823	0.0000	0.0000	0.0000
33824	1.0000	1.4184	1.4514
33825	0.0000	0.0000	0.0000
33826	1.0000	1.4184	1.4514
33827	1.0000	1.4184	1.4514
33828	1.0000	1.4184	1.4514
33829	1.0000	1.4184	1.4514
33830	0.0000	0.0000	0.0000
33831	1.0000	1.4184	1.4514
33832	0.0000	0.0000	0.0000
33833	1.0000	1.4184	1.4514
33834	0.0000	0.0000	0.0000
33835	1.0000	1.4184	1.4514
33836	1.0000	1.4184	1.4514
33837	0.0000	0.0000	0.0000
33838	1.0000	1.4184	1.4514
33839	0.0000	0.0000	0.0000
33840	1.0000	1.4184	1.4514
33841	1.0000	1.4184	1.4514
33842	0.0000	0.0000	0.0000
33843	0.0000	0.0000	0.0000
33844	1.0000	1.4184	1.4514
33845	1.0000	1.4184	1.4514
33846	0.0000	0.0000	0.0000
33847	1.0000	1.4184	1.4514
33848	1.0000	1.4184	1.4514
33849	0.0000	0.0000	0.0000
33850	1.0000	1.4184	1.4514
33851	0.0000	0.0000	0.0000
33852	1.0000	1.4184	1.4514
33853	0.0000	0.0000	0.0000
33854	1.0000	1.4184	1.4514
33855	1.0000	1.4184	1.4514
33856	0.0000	0.0000	0.0000
33857	1.0000	1.4184	1.4514
33858	1.0000	1.4184	1.4514
33859	1.0000	1.4184	1.4514
33860	1.0000	1.4184	1.4514
33861	0.0000	0.0000	0.0000
33862	1.0000	1.4184	1.4514
33863	1.0000	1.4184	1.4514
33864	1.0000	1.4184	1.4514
33865	1.0000	1.4184	1.4514
33866	0.0000	0.0000	0.0000
33867	1.0000	1.4184	1.4514
33868	0.0000	0.0000	0.0000
33869	1.0000	1.4184	1.4514
33870	1.0000	1.4184	1.4514
33871	1.0000	1.4184	1.4514
33872	1.0000	1.4184	1.4514
33873	1.0000	1.4184	1.4514
33874	0.0000	0.0000	0.0000
33875	1.0000	1.4184	1.4514
33876	1.0000	1.4184	1.4514
33877	1.0000	1.4184	1.4514
33878	0.0000	0.0000	0.0000
33879	1.0000	1.4184	1.4514
33880	1.0000	1.4184	1.4514
33881	1.0000	1.4184	1.4514
33882	0.0000	0.0000	0.0000
33883	1.0000	1.4184	1.4514
33884	1.0000	1.4184	1.4514
33885	1.0000	1.4184	1.4514
33886	1.0000	1.4184	1.4514
33887	1.0000	1.4184	1.4514
33888	1.0000	1.4184	1.4514
33889	1.0000	1.4184	1.4514
33890	1.0000	1.4184	1.4514
33891	1.0000	1.4184	1.4514
33892	0.0000	0.0000	0.0000
33893	1.0000	1.4184	1.4514
33894	1.0000	1.4184	1.4514
33895	1.0000	1.4184	1.4514
33896	1.0000	1.4184	1.4514
33897	1.0000	1.4184	1.4514
33898	1.0000	1.4184	1.4514
33899	1.0000	1.4184	1.4514
33900	0.0000	0.0000	0.0000
33901	1.0000	1.4184	1.4514
33902	1.0000	1.4184	1.4514
33903	1.0000	1.4184	1.4514
33904	1.0000	1.4184	1.4514
33905	0.0000	0.0000	0.0000
33906	1.0000	1.4184	1.4514
33907	1.0000	1.4184	1.4514
33908	1.0000	1.4184	1.4514
33909	1.0000	1.4184	1.4514
33910	1.0000	1.4184	1.4514
33911	1.0000	1.4184	1.4514
33912	1.0000	1.4184	1.4514
33913	0.0000	0.0000	0.0000
33914	0.0000	0.0000	0.0000
33915	1.0000	1.4184	1.4514
33916	1.0000	1.4184	1.4514
33917	1.0000	1.4184	1.4514
33918	0.0000	0.0000	0.0000
33919	1.0000	1.4184	1.4514
33920	1.0000	1.4184	1.4514
33921	1.0000	1.4184	1.4514
33922	1.0000	1.4184	1.4514
33923	1.0000	1.4184	1.4514
33924	1.0000	1.4184	1.4514
33925	1.0000	1.4184	1.4514
33926	1.0000	1.4184	1.4514
33927	1.0000	1.4184	1.4514
33928	1.0000	1.4184	1.4514
33929	1.0000	1.4184	1.4514
33930	1.0000	1.4184	1.4514
33931	1.0000	1.4184	1.4514
33932	1.0000	1.4184	1.4514
33933	1.0000	1.4184	1.4514
33934	0.0000	0.0000	0.0000
33935	1.0000	1.4184	1.4514
33936	1.0000	1.4184	1.4514
33937	1.0000	1.4184	1.4514
33938	0.0000	0.0000	0.0000
33939	0.0000	0.0000	0.0000
33940	0.0000	0.0000	0.0000
33941	1.0000	1.4184	1.4514
33942	0.0000	0.0000	0.0000
33943	0.0000	0.0000	0.0000
33944	1.0000	1.4184	1.4514
33945	1.0000	1.4184	1.4514
33946	1.0000	1.4184	1.4514
33947	1.0000	1.4184	1.4514
33948	1.0000	1.4184	1.4514
33949	0.0000	0.0000	0.0000
33950	1.0000	1.4184	1.4514
33951	1.0000	1.4184	1.4514
33952	1.0000	1.4184	1.4514
33953	0.0000	0.0000	0.0000
33954	0.0000	0.0000	0.0000
33955	1.0000	1.4184	1.4514
33956	1.0000	1.4184	1.4514
33957	1.0000	1.4184	1.4514
33958	1.0000	1.4184	1.4514
33959	1.0000	1.4184	1.4514
33960	0.0000	0.0000	0.0000
33961	0.0000	0.0000	0.0000
33962	1.0000	1.4184	1.4514
33963	1.0000	1.4184	1.4514
33964	1.0000	1.4184	1.4514
33965	1.0000	1.4184	1.4514
33966	1.0000	1.4184	1.4514
33967	0.0000	0.0000	0.0000
33968	1.0000	1.4184	1.4514
33969	0.0000	0.0000	0.0000
33970	1.0000	1.4184	1.4514
33971	0.0000	0.0000	0.0000
33972	1.0000	1.4184	1.4514
33973	1.0000	1.4184	1.4514
33974	0.0000	0.0000	0.0000
33975	1.0000	1.4184	1.4514
33976	1.0000	1.4184	1.4514
33977	1.0000	1.4184	1.4514
33978	1.0000	1.4184	1.4514
33979	1.0000	1.4184	1.4514
33980	1.0000	1.4184	1.4514
33981	0.0000	0.0000	0.0000
33982	0.0000	0.0000	0.0000
33983	1.0000	1.4184	1.4514
33984	1.0000	1.4184	1.4514
33985	1.0000	1.4184	1.4514
33986	0.0000	0.0000	0.0000
33987	1.0000	1.4184	1.4514
33988	1.0000	1.4184	1.4514
33989	0.0000	0.0000	0.0000
33990	1.0000	1.4184	1.4514
33991	1.0000	1.4184	1.4514
33992	1.0000	1.4184	1.4514
33993	0.0000	0.0000	0.0000
33994	0.0000	0.0000	0.0000
33995	1.0000	1.4184	1.4514
33996	1.0000	1.4184	1.4514
33997	1.0000	1.4184	1.4514
33998	1.0000	1.4184	1.4514
33999	1.0000	1.4184	1.4514
34000	1.0000	1.4184	1.4514
34001	1.0000	1.4184	1.4514
34002	0.0000	0.0000	0.0000
34003	1.0000	1.4184	1.4514
34004	1.0000	1.4184	1.4514
34005	0.0000	0.0000	0.0000
34006	1.0000	1.4184	1.4514
34007	0.0000	0.0000	0.0000
34008	1.0000	1.4184	1.4514
34009	0.0000	0.0000	0.0000
34010	1.0000	1.4184	1.4514
34011	1.0000	1.4184	1.4514
34012	0.0000	0.0000	0.0000
34013	1.0000	1.4184	1.4514
34014	1.0000	1.4184	1.4514
34015	1.0000	1.4184	1.4514
34016	0.0000	0.0000	0.0000
34017	1.0000	1.4184	1.4514
34018	0.0000	0.0000	0.0000
34019	0.0000	0.0000	0.0000
34020	1.0000	1.4184	1.4514
34021	1.0000	1.4184	1.4514
34022	1.0000	1.4184	1.4514
34023	0.0000	0.0000	0.0000
34024	1.0000	1.4184	1.4514
34025	0.0000	0.0000	0.0000
34026	0.0000	0.0000	0.0000
34027	1.0000	1.4184	1.4514
34028	1.0000	1.4184	1.4514
34029	1.0000	1.4184	1.4514
34030	1.0000	1.4184	1.4514
34031	0.0000	0.0000	0.0000
34032	1.0000	1.4184	1.4514
34033	1.0000	1.4184	1.4514
34034	1.0000	1.4184	1.4514
34035	0.0000	0.0000	0.0000
34036	0.0000	0.0000	0.0000
34037	1.0000	1.4184	1.4514
34038	0.0000	0.0000	0.0000
34039	1.0000	1.4184	1.4514
34040	1.0000	1.4184	1.4514
34041	0.0000	0.0000	0.0000
34042	0.0000	0.0000	0.0000
34043	0.0000	0.0000	0.0000
34044	1.0000	1.4184	1.4514
34045	1.0000	1.4184	1.4514
34046	1.0000	1.4184	1.4514
34047	1.0000	1.4184	1.4514
34048	1.0000	1.4184	1.4514
34049	1.0000	1.4184	1.4514
34050	1.0000	1.4184	1.4514
34051	1.0000	1.4184	1.4514
34052	0.0000	0.0000	0.0000
34053	0.0000	0.0000	0.0000
34054	0.0000	0.0000	0.0000
34055	1.0000	1.4184	1.4514
34056	1.0000	1.4184	1.4514
34057	1.0000	1.4184	1.4514
34058	1.0000	1.4184	1.4514
34059	1.0000	1.4184	1.4514
34060	1.0000	1.4184	1.4514
34061	1.0000	1.4184	1.4514
34062	1.0000	1.4184	1.4514
34063	0.0000	0.0000	0.0000
34064	1.0000	1.4184	1.4514
34065	0.0000	0.0000	0.0000
34066	1.0000	1.4184	1.4514
34067	0.0000	0.0000	0.0000
34068	1.0000	1.4184	1.4514
34069	1.0000	1.4184	1.4514
34070	0.0000	0.0000	0.0000
34071	0.0000	0.0000	0.0000
34072	0.0000	0.0000	0.0000
34073	0.0000	0.0000	0.0000
34074	1.0000	1.4184	1.4514
34075	1.0000	1.4184	1.4514
34076	1.0000	1.4184	1.4514
34077	1.0000	1.4184	1.4514
34078	0.0000	0.0000	0.0000
34079	0.0000	0.0000	0.0000
34080	1.0000	1.4184	1.4514
34081	0.0000	0.0000	0.0000
34082	1.0000	1.4184	1.4514
34083	0.0000	0.0000	0.0000
34084	1.0000	1.4184	1.4514
34085	0.0000	0.0000	0.0000
34086	1.0000	1.4184	1.4514
34087	1.0000	1.4184	1.4514
34088	1.0000	1.4184	1.4514
34089	1.0000	1.4184	1.4514
34090	1.0000	1.4184	1.4514
34091	0.0000	0.0000	0.0000
34092	0.0000	0.0000	0.0000
34093	0.0000	0.0000	0.0000
34094	0.0000	0.0000	0.0000
34095	1.0000	1.4184	1.4514
34096	1.0000	1.4184	1.4514
34097	1.0000	1.4184	1.4514
34098	1.0000	1.4184	1.4514
34099	1.0000	1.4184	1.4514
34100	1.0000	1.4184	1.4514
34101	0.0000	0.0000	0.0000
34102	1.0000	1.4184	1.4514
34103	1.0000	1.4184	1.4514
34104	1.0000	1.4184	1.4514
34105	0.0000	0.0000	0.0000
34106	1.0000	1.4184	1.4514
34107	0.0000	0.0000	0.0000
34108	1.0000	1.4184	1.4514
34109	1.0000	1.4184	1.4514
34110	1.0000	1.4184	1.4514
34111	0.0000	0.0000	0.0000
34112	0.0000	0.0000	0.0000
34113	1.0000	1.4184	1.4514
34114	1.0000	1.4184	1.4514
34115	1.0000	1.4184	1.4514
34116	1.0000	1.4184	1.4514
34117	1.0000	1.4184	1.4514
34118	1.0000	1.4184	1.4514
34119	1.0000	1.4184	1.4514
34120	0.0000	0.0000	0.0000
34121	1.0000	1.4184	1.4514
34122	0.0000	0.0000	0.0000
34123	1.0000	1.4184	1.4514
34124	1.0000	1.4184	1.4514
34125	0.0000	0.0000	0.0000
34126	1.0000	1.4184	1.4514
34127	0.0000	0.0000	0.0000
34128	0.0000	0.0000	0.0000
34129	1.0000	1.4184	1.4514
34130	1.0000	1.4184	1.4514
34131	0.0000	0.0000	0.0000
34132	0.0000	0.0000	0.0000
34133	1.0000	1.4184	1.4514
34134	1.0000	1.4184	1.4514
34135	1.0000	1.4184	1.4514
34136	1.0000	1.4184	1.4514
34137	1.0000	1.4184	1.4514
34138	1.0000	1.4184	1.4514
34139	1.0000	1.4184	1.4514
34140	1.0000	1.4184	1.4514
34141	1.0000	1.4184	1.4514
34142	1.0000	1.4184	1.4514
34143	1.0000	1.4184	1.4514
34144	1.0000	1.4184	1.4514
34145	1.0000	1.4184	1.4514
34146	1.0000	1.4184	1.4514
34147	0.0000	0.0000	0.0000
34148	1.0000	1.4184	1.4514
34149	0.0000	0.0000	0.0000
34150	1.0000	1.4184	1.4514
34151	0.0000	0.0000	0.0000
34152	0.0000	0.0000	0.0000
34153	1.0000	1.4184	1.4514
34154	1.0000	1.4184	1.4514
34155	1.0000	1.4184	1.4514
34156	0.0000	0.0000	0.0000
34157	0.0000	0.0000	0.0000
34158	1.0000	1.4184	1.4514
34159	1.0000	1.4184	1.4514
34160	1.0000	1.4184	1.4514
34161	1.0000	1.4184	1.4514
34162	1.0000	1.4184	1.4514
34163	0.0000	0.0000	0.0000
34164	1.0000	1.4184	1.4514
34165	0.0000	0.0000	0.0000
34166	1.0000	1.4184	1.4514
34167	1.0000	1.4184	1.4514
34168	1.0000	1.4184	1.4514
34169	1.0000	1.4184	1.4514
34170	1.0000	1.4184	1.4514
34171	1.0000	1.4184	1.4514
34172	1.0000	1.4184	1.4514
34173	0.0000	0.0000	0.0000
34174	0.0000	0.0000	0.0000
34175	0.0000	0.0000	0.0000
34176	0.0000	0.0000	0.0000
34177	1.0000	1.4184	1.4514
34178	0.0000	0.0000	0.0000
34179	1.0000	1.4184	1.4514
34180	0.0000	0.0000	0.0000
34181	1.0000	1.4184	1.4514
34182	1.0000	1.4184	1.4514
34183	1.0000	1.4184	1.4514
34184	1.0000	1.4184	1.4514
34185	0.0000	0.0000	0.0000
34186	0.0000	0.0000	0.0000
34187	0.0000	0.0000	0.0000
34188	1.0000	1.4184	1.4514
34189	1.0000	1.4184	1.4514
34190	1.0000	1.4184	1.4514
34191	1.0000	1.4184	1.4514
34192	1.0000	1.4184	1.4514
34193	0.0000	0.0000	0.0000
34194	0.0000	0.0000	0.0000
34195	1.0000	1.4184	1.4514
34196	1.0000	1.4184	1.4514
34197	0.0000	0.0000	0.0000
34198	0.0000	0.0000	0.0000
34199	1.0000	1.4184	1.4514
34200	1.0000	1.4184	1.4514
34201	1.0000	1.4184	1.4514
34202	0.0000	0.0000	0.0000
34203	0.0000	0.0000	0.0000
34204	0.0000	0.0000	0.0000
34205	0.0000	0.0000	0.0000
34206	1.0000	1.4184	1.4514
34207	1.0000	1.4184	1.4514
34208	0.0000	0.0000	0.0000
34209	1.0000	1.4184	1.4514
34210	0.0000	0.0000	0.0000
34211	1.0000	1.4184	1.4514
34212	1.0000	1.4184	1.4514
34213	1.0000	1.4184	1.4514
34214	1.0000	1.4184	1.4514
34215	1.0000	1.4184	1.4514
34216	1.0000	1.4184	1.4514
34217	0.0000	0.0000	0.0000
34218	0.0000	0.0000	0.0000
34219	1.0000	1.4184	1.4514
34220	1.0000	1.4184	1.4514
34221	1.0000	1.4184	1.4514
34222	1.0000	1.4184	1.4514
34223	1.0000	1.4184	1.4514
34224	0.0000	0.0000	0.0000
34225	0.0000	0.0000	0.0000
34226	0.0000	0.0000	0.0000
34227	1.0000	1.4184	1.4514
34228	1.0000	1.4184	1.4514
34229	1.0000	1.4184	1.4514
34230	0.0000	0.0000	0.0000
34231	1.0000	1.4184	1.4514
34232	0.0000	0.0000	0.0000
34233	1.0000	1.4184	1.4514
34234	1.0000	1.4184	1.4514
34235	0.0000	0.0000	0.0000
34236	1.0000	1.4184	1.4514
34237	1.0000	1.4184	1.4514
34238	0.0000	0.0000	0.0000
34239	0.0000	0.0000	0.0000
34240	0.0000	0.0000	0.0000
34241	1.0000	1.4184	1.4514
34242	1.0000	1.4184	1.4514
34243	1.0000	1.4184	1.4514
34244	1.0000	1.4184	1.4514
34245	1.0000	1.4184	1.4514
34246	0.0000	0.0000	0.0000
34247	1.0000	1.4184	1.4514
34248	1.0000	1.4184	1.4514
34249	1.0000	1.4184	1.4514
34250	0.0000	0.0000	0.0000
34251	1.0000	1.4184	1.4514
34252	0.0000	0.0000	0.0000
34253	1.0000	1.4184	1.4514
34254	0.0000	0.0000	0.0000
34255	0.0000	0.0000	0.0000
34256	0.0000	0.0000	0.0000
34257	0.0000	0.0000	0.0000
34258	0.0000	0.0000	0.0000
34259	0.0000	0.0000	0.0000
34260	1.0000	1.4184	1.4514
34261	1.0000	1.4184	1.4514
34262	1.0000	1.4184	1.4514
34263	0.0000	0.0000	0.0000
34264	0.0000	0.0000	0.0000
34265	1.0000	1.4184	1.4514
34266	1.0000	1.4184	1.4514
34267	0.0000	0.0000	0.0000
34268	1.0000	1.4184	1.4514
34269	1.0000	1.4184	1.4514
34270	1.0000	1.4184	1.4514
34271	1.0000	1.4184	1.4514
34272	0.0000	0.0000	0.0000
34273	0.0000	0.0000	0.0000
34274	1.0000	1.4184	1.4514
34275	1.0000	1.4184	1.4514
34276	0.0000	0.0000	0.0000
34277	1.0000	1.4184	1.4514
34278	1.0000	1.4184	1.4514
34279	0.0000	0.0000	0.0000
34280	1.0000	1.4184	1.4514
34281	0.0000	0.0000	0.0000
34282	1.0000	1.4184	1.4514
34283	1.0000	1.4184	1.4514
34284	1.0000	1.4184	1.4514
34285	0.0000	0.0000	0.0000
34286	0.0000	0.0000	0.0000
34287	0.0000	0.0000	0.0000
34288	0.0000	0.0000	0.0000
34289	1.0000	1.4184	1.4514
34290	0.0000	0.0000	0.0000
34291	1.0000	1.4184	1.4514
34292	1.0000	1.4184	1.4514
34293	0.0000	0.0000	0.0000
34294	1.0000	1.4184	1.4514
34295	1.0000	1.4184	1.4514
34296	1.0000	1.4184	1.4514
34297	0.0000	0.0000	0.0000
34298	1.0000	1.4184	1.4514
34299	1.0000	1.4184	1.4514
34300	1.0000	1.4184	1.4514
34301	0.0000	0.0000	0.0000
34302	1.0000	1.4184	1.4514
34303	0.0000	0.0000	0.0000
34304	0.0000	0.0000	0.0000
34305	0.0000	0.0000	0.0000
34306	1.0000	1.4184	1.4514
34307	0.0000	0.0000	0.0000
34308	0.0000	0.0000	0.0000
34309	1.0000	1.4184	1.4514
34310	0.0000	0.0000	0.0000
34311	1.0000	1.4184	1.4514
34312	1.0000	1.4184	1.4514
34313	1.0000	1.4184	1.4514
34314	1.0000	1.4184	1.4514
34315	1.0000	1.4184	1.4514
34316	0.0000	0.0000	0.0000
34317	1.0000	1.4184	1.4514
34318	1.0000	1.4184	1.4514
34319	0.0000	0.0000	0.0000
34320	1.0000	1.4184	1.4514
34321	1.0000	1.4184	1.4514
34322	0.0000	0.0000	0.0000
34323	1.0000	1.4184	1.4514
34324	1.0000	1.4184	1.4514
34325	1.0000	1.4184	1.4514
34326	1.0000	1.4184	1.4514
34327	0.0000	0.0000	0.0000
34328	1.0000	1.4184	1.4514
34329	1.0000	1.4184	1.4514
34330	0.0000	0.0000	0.0000
34331	1.0000	1.4184	1.4514
34332	1.0000	1.4184	1.4514
34333	1.0000	1.4184	1.4514
34334	0.0000	0.0000	0.0000
34335	1.0000	1.4184	1.4514
34336	0.0000	0.0000	0.0000
34337	1.0000	1.4184	1.4514
34338	1.0000	1.4184	1.4514
34339	1.0000	1.4184	1.4514
34340	1.0000	1.4184	1.4514
34341	1.0000	1.4184	1.4514
34342	1.0000	1.4184	1.4514
34343	1.0000	1.4184	1.4514
34344	1.0000	1.4184	1.4514
34345	1.0000	1.4184	1.4514
34346	0.0000	0.0000	0.0000
34347	1.0000	1.4184	1.4514
34348	1.0000	1.4184	1.4514
34349	1.0000	1.4184	1.4514
34350	1.0000	1.4184	1.4514
34351	1.0000	1.4184	1.4514
34352	1.0000	1.4184	1.4514
34353	1.0000	1.4184	1.4514
34354	1.0000	1.4184	1.4514
34355	0.0000	0.0000	0.0000
34356	1.0000	1.4184	1.4514
34357	1.0000	1.4184	1.4514
34358	0.0000	0.0000	0.0000
34359	1.0000	1.4184	1.4514
